OBJECTID,Shape_Leng,Tw_Avg_01_Mohseni,Tw_Avg_02_Mohseni,Tw_Avg_03_Mohseni,Tw_Avg_04_Mohseni,Tw_Avg_05_Mohseni,Tw_Avg_06_Mohseni,Tw_Avg_07_Mohseni,Tw_Avg_08_Mohseni,Tw_Avg_09_Mohseni,Tw_Avg_10_Mohseni,Tw_Avg_11_Mohseni,Tw_Avg_12_Mohseni,Slope,F01_Q0001E,F02_Q0001E,F03_Q0001E,F04_Q0001E,F05_Q0001E,F06_Q0001E,F07_Q0001E,F08_Q0001E,F09_Q0001E,F10_Q0001E,F11_Q0001E,F12_Q0001E,MA_Q0001E,PercMAD_01,PercMAD_02,PercMAD_03,PercMAD_04,PercMAD_05,PercMAD_06,PercMAD_07,PercMAD_08,PercMAD_09,PercMAD_10,PercMAD_11,PercMAD_12,F01_V0001E,F02_V0001E,F03_V0001E,F04_V0001E,F05_V0001E,F06_V0001E,F07_V0001E,F08_V0001E,F09_V0001E,F10_V0001E,F11_V0001E,F12_V0001E,HabSuit_08,HabRating_08,Length_km,Length_km_QW,UID,Reach_ID,Shape_Length,DS_Barrier,DS_Barrier_Name
41,0.02833066,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,0,5.508,5.011,1.236,0.415,4.798,7.152,6.965,3.758,3.139,3.833,3.479,4.31,3.393,162.3342175,147.6864132,36.42793988,12.23106396,141.4087828,210.7869142,205.2755673,110.7574418,92.51399941,112.967875,102.5346301,127.0262305,1.2083,1.16423,0.71539,0.53638,1.14471,1.34218,1.32774,1.04296,0.976,1.05071,1.01348,1.09841,Excellent,1,0.02833066,0.02833066,46226,ReachID_046226,28.33065999,9,Soda_Springs
42,0.037853301,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,2.641777517,5.508,5.011,1.236,0.415,4.798,7.152,6.965,3.758,3.139,3.833,3.479,4.31,3.393,162.3342175,147.6864132,36.42793988,12.23106396,141.4087828,210.7869142,205.2755673,110.7574418,92.51399941,112.967875,102.5346301,127.0262305,1.2083,1.16423,0.71539,0.53638,1.14471,1.34218,1.32774,1.04296,0.976,1.05071,1.01348,1.09841,Excellent,1,0.037853301,0.037853301,75971,ReachID_075971,37.85330118,9,Soda_Springs
43,0.118243793,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,2.537131058,5.508,5.011,1.236,0.415,4.798,7.152,6.965,3.758,3.139,3.833,3.479,4.31,3.393,162.3342175,147.6864132,36.42793988,12.23106396,141.4087828,210.7869142,205.2755673,110.7574418,92.51399941,112.967875,102.5346301,127.0262305,1.2083,1.16423,0.71539,0.53638,1.14471,1.34218,1.32774,1.04296,0.976,1.05071,1.01348,1.09841,Excellent,1,0.118243793,0.118243793,57728,ReachID_057728,118.2437931,9,Soda_Springs
44,0.461703064,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,2.165894227,5.508,5.011,1.236,0.415,4.798,7.152,6.965,3.758,3.139,3.833,3.479,4.31,3.393,162.3342175,147.6864132,36.42793988,12.23106396,141.4087828,210.7869142,205.2755673,110.7574418,92.51399941,112.967875,102.5346301,127.0262305,1.2083,1.16423,0.71539,0.53638,1.14471,1.34218,1.32774,1.04296,0.976,1.05071,1.01348,1.09841,Excellent,1,0.461703064,0.461703064,67539,ReachID_067539,461.7030635,9,Soda_Springs
45,0.109919621,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,0.909755688,5.508,5.011,1.236,0.415,4.798,7.152,6.965,3.758,3.139,3.833,3.479,4.31,3.393,162.3342175,147.6864132,36.42793988,12.23106396,141.4087828,210.7869142,205.2755673,110.7574418,92.51399941,112.967875,102.5346301,127.0262305,1.2083,1.16423,0.71539,0.53638,1.14471,1.34218,1.32774,1.04296,0.976,1.05071,1.01348,1.09841,Excellent,1,0.109919621,0.109919621,47125,ReachID_047125,109.9196206,9,Soda_Springs
46,0.344003276,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,0.290694906,5.508,5.011,1.236,0.415,4.798,7.152,6.965,3.758,3.139,3.833,3.479,4.31,3.393,162.3342175,147.6864132,36.42793988,12.23106396,141.4087828,210.7869142,205.2755673,110.7574418,92.51399941,112.967875,102.5346301,127.0262305,1.2083,1.16423,0.71539,0.53638,1.14471,1.34218,1.32774,1.04296,0.976,1.05071,1.01348,1.09841,Excellent,1,0.344003276,0.344003276,8847,ReachID_008847,344.0032763,9,Soda_Springs
47,0.154726119,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,2.58521317,5.508,5.011,1.236,0.415,4.798,7.152,6.965,3.758,3.139,3.833,3.479,4.31,3.393,162.3342175,147.6864132,36.42793988,12.23106396,141.4087828,210.7869142,205.2755673,110.7574418,92.51399941,112.967875,102.5346301,127.0262305,1.2083,1.16423,0.71539,0.53638,1.14471,1.34218,1.32774,1.04296,0.976,1.05071,1.01348,1.09841,Excellent,1,0.154726119,0.154726119,55714,ReachID_055714,154.7261188,9,Soda_Springs
48,0.386692166,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,0.517207271,5.508,5.011,1.236,0.415,4.798,7.152,6.965,3.758,3.139,3.833,3.479,4.31,3.393,162.3342175,147.6864132,36.42793988,12.23106396,141.4087828,210.7869142,205.2755673,110.7574418,92.51399941,112.967875,102.5346301,127.0262305,1.2083,1.16423,0.71539,0.53638,1.14471,1.34218,1.32774,1.04296,0.976,1.05071,1.01348,1.09841,Excellent,1,0.386692166,0.386692166,18268,ReachID_018268,386.6921659,9,Soda_Springs
49,0.113732207,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,0.879258416,5.508,5.011,1.236,0.415,4.798,7.152,6.965,3.758,3.139,3.833,3.479,4.31,3.393,162.3342175,147.6864132,36.42793988,12.23106396,141.4087828,210.7869142,205.2755673,110.7574418,92.51399941,112.967875,102.5346301,127.0262305,1.2083,1.16423,0.71539,0.53638,1.14471,1.34218,1.32774,1.04296,0.976,1.05071,1.01348,1.09841,Excellent,1,0.113732207,0.113732207,25120,ReachID_025120,113.7322068,9,Soda_Springs
50,0.220804126,1.616529625,1.665646765,2.258803278,2.960316667,4.434774327,8.788427731,10.02664871,8.884778635,7.589227296,4.562006671,2.418989634,1.497384337,9.057801758,5.508,5.011,1.236,0.415,4.798,7.152,6.965,3.758,3.139,3.833,3.479,4.31,3.393,162.3342175,147.6864132,36.42793988,12.23106396,141.4087828,210.7869142,205.2755673,110.7574418,92.51399941,112.967875,102.5346301,127.0262305,1.2083,1.16423,0.71539,0.53638,1.14471,1.34218,1.32774,1.04296,0.976,1.05071,1.01348,1.09841,Fair,0.25,0.220804126,0.055201031,98620,ReachID_098620,220.8041259,9,Soda_Springs
51,0.105448166,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,1.896666471,5.56,5.048,1.253,0.434,4.986,7.428,7.178,3.85,3.198,3.899,3.533,4.366,3.491,159.2666858,144.600401,35.89229447,12.43196792,142.8244056,212.775709,205.6144371,110.2835864,91.6069894,111.6871956,101.2030937,125.0644514,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,Excellent,1,0.105448166,0.105448166,28329,ReachID_028329,105.4481655,9,Soda_Springs
52,1.91635013,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,5.479165752,5.766,5.195,1.32,0.549,5.788,8.593,7.954,4.184,3.408,4.139,3.726,4.571,3.868,149.0692865,134.3071355,34.12616339,14.19338159,149.6380558,222.1561531,205.6359876,108.1695967,88.10754912,107.0062048,96.32885212,118.1747673,1.210058182,1.163038182,0.719065455,0.553146364,1.18874,1.395398182,1.362948182,1.061289091,0.986470909,1.060731818,1.02105,1.103893636,Excellent,1,1.91635013,1.91635013,28028,ReachID_028028,1916.35013,9,Soda_Springs
53,0.574201115,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,2.089860101,5.766,5.195,1.32,0.549,5.788,8.593,7.954,4.184,3.408,4.139,3.726,4.571,3.868,149.0692865,134.3071355,34.12616339,14.19338159,149.6380558,222.1561531,205.6359876,108.1695967,88.10754912,107.0062048,96.32885212,118.1747673,1.26744,1.21578,0.74676,0.58351,1.26938,1.49374,1.44609,1.11726,1.03378,1.11263,1.06897,1.15617,Excellent,1,0.574201115,0.574201115,48433,ReachID_048433,574.2011148,9,Soda_Springs
54,0.078866917,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,3.803876337,5.766,5.195,1.32,0.549,5.788,8.593,7.954,4.184,3.408,4.139,3.726,4.571,3.868,149.0692865,134.3071355,34.12616339,14.19338159,149.6380558,222.1561531,205.6359876,108.1695967,88.10754912,107.0062048,96.32885212,118.1747673,1.26744,1.21578,0.74676,0.58351,1.26938,1.49374,1.44609,1.11726,1.03378,1.11263,1.06897,1.15617,Excellent,1,0.078866917,0.078866917,36003,ReachID_036003,78.86691716,9,Soda_Springs
55,0.261290833,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,1.913576509,5.56,5.048,1.253,0.434,4.986,7.428,7.178,3.85,3.198,3.899,3.533,4.366,3.491,159.2666858,144.600401,35.89229447,12.43196792,142.8244056,212.775709,205.6144371,110.2835864,91.6069894,111.6871956,101.2030937,125.0644514,1.2083,1.16423,0.71539,0.53638,1.14471,1.34218,1.32774,1.04296,0.976,1.05071,1.01348,1.09841,Excellent,1,0.261290833,0.261290833,82305,ReachID_082305,261.290833,9,Soda_Springs
56,2.994201195,1.776055868,1.750089254,2.424397248,3.187948304,4.990495647,8.69620911,9.76866138,8.639252648,7.250327466,4.505232188,2.584973105,1.612380531,6.479190522,2.675,2.838,0.556,0.081,0.778,1.036,1.228,0.807,0.805,1.199,1.205,1.774,0.649,412.1725732,437.2881356,85.67026194,12.4807396,119.8767334,159.6302003,189.2141757,124.3451464,124.03698,184.7457627,185.6702619,273.3436055,1.39102,1.42556,0.7785,0.47742,0.87031,0.96261,1.02443,0.88134,0.88059,1.0154,1.01727,1.17888,Good,0.75,2.994201195,2.245650896,74479,ReachID_074479,2994.201195,9,Soda_Springs
57,3.298595219,1.603991374,1.618590672,2.239287156,2.888042215,4.453325506,7.984040038,9.680565142,8.301321565,6.80378394,4.074266021,2.336835925,1.450508263,9.216044402,5.689,5.192,1.351,0.234,1.624,3.499,4.066,3.997,3.836,4.043,3.688,4.545,2.672,212.9116766,194.3113772,50.56137725,8.75748503,60.77844311,130.9505988,152.1706587,149.5883234,143.5628743,151.3098802,138.0239521,170.0973054,1.40795,1.35585,0.82086,0.51039,0.87347,1.15782,1.22834,1.22001,1.20033,1.22557,1.18189,1.28438,Fair,0.25,3.298595219,0.824648805,24234,ReachID_024234,3298.595219,9,Soda_Springs
58,2.556791628,1.617927953,1.633047937,2.25507661,2.909218754,4.512627261,8.084933152,9.760914823,8.352470861,6.84793775,4.105121778,2.357161902,1.467459021,3.168032901,13.501,10.128,4.081,1.167,11.916,30.385,28.145,23.979,18.998,15.626,12.598,12.813,17.615,76.64490491,57.49645189,23.16775475,6.625035481,67.64689185,172.4950326,159.7785978,136.1282997,107.8512631,88.70848708,71.51859211,72.73914278,1.15419,1.03446,0.75647,0.53888,1.09992,1.60956,1.55771,1.45584,1.32239,1.22245,1.12366,1.13102,Excellent,1,2.556791628,2.556791628,60469,ReachID_060469,2556.791628,9,Soda_Springs
59,2.921358667,1.617927953,1.633047937,2.25507661,2.909218754,4.512627261,8.084933152,9.760914823,8.352470861,6.84793775,4.105121778,2.357161902,1.467459021,9.550350772,4.737,4.483,1.107,0.193,1.685,2.952,3.346,2.74,2.516,3.004,2.81,3.611,1.957,242.0541645,229.075115,56.56617271,9.862033725,86.10117527,150.8431272,170.9759836,140.0102197,128.5641288,153.5002555,143.5871231,184.517118,1.4181,1.3861,0.8212,0.51123,0.94936,1.17167,1.23105,1.13817,1.10143,1.17971,1.14936,1.26916,Fair,0.25,2.921358667,0.730339667,48448,ReachID_048448,2921.358667,9,Soda_Springs
60,4.921624441,1.799146165,1.768401289,2.450353397,3.221835622,5.094394981,8.838293974,9.830959224,8.701560772,7.330057518,4.570202584,2.621140833,1.631651632,4.957712701,8.991,7.356,2.48,0.868,8.951,16.948,14.877,10.709,8.613,8.249,7.033,7.812,8.401,107.0229735,87.56100464,29.5202952,10.33210332,106.5468397,201.7378883,177.0860612,127.4729199,102.5235091,98.19069158,83.71622426,92.98892989,1.24182,1.14746,0.77943,0.57814,1.23961,1.61537,1.52798,1.33264,1.22077,1.20009,1.12769,1.17468,Excellent,1,4.921624441,4.921624441,27868,ReachID_027868,4921.624441,9,Soda_Springs
61,4.062822212,1.796374843,1.766969661,2.444703467,3.218827839,5.097418554,8.803246539,9.829460934,8.695002469,7.314020478,4.553336096,2.615586838,1.627883591,0.418428351,19.724,13.64,6.765,4.361,50.723,113.137,82.007,55.547,36.985,28.736,21.82,20.399,45.82,43.0467045,29.76865997,14.76429507,9.51767787,110.7005674,246.9161938,178.9764295,121.2287211,80.71802706,62.71497163,47.62112615,44.51986032,0.92969,0.81919,0.66038,0.58718,1.33434,1.87921,1.63248,1.38505,1.17592,1.06712,0.96392,0.94089,Excellent,1,4.062822212,4.062822212,17578,ReachID_017578,4062.822212,9,Soda_Springs
62,3.352217347,1.799146165,1.768401289,2.450353397,3.221835622,5.094394981,8.838293974,9.830959224,8.701560772,7.330057518,4.570202584,2.621140833,1.631651632,0.835268036,19.724,13.64,6.765,4.361,50.723,113.137,82.007,55.547,36.985,28.736,21.82,20.399,45.82,43.0467045,29.76865997,14.76429507,9.51767787,110.7005674,246.9161938,178.9764295,121.2287211,80.71802706,62.71497163,47.62112615,44.51986032,0.92969,0.81919,0.66038,0.58718,1.33434,1.87921,1.63248,1.38505,1.17592,1.06712,0.96392,0.94089,Excellent,1,3.352217347,3.352217347,38519,ReachID_038519,3352.217347,9,Soda_Springs
63,4.671477258,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,3.103943185,2.459,2.735,0.495,0.305,1.429,1.705,1.282,0.711,0.649,1.096,1.113,1.612,0.739,332.7469553,370.0947226,66.98240866,41.27198917,193.3694181,230.7171854,173.4776725,96.21109608,87.82138024,148.308525,150.608931,218.1326116,1.22293,1.27608,0.69882,0.6103,0.99393,1.06132,0.95553,0.7816,0.75922,0.90384,0.90873,1.03923,Excellent,1,4.671477258,4.671477258,95825,ReachID_095825,4671.477258,9,Soda_Springs
64,0.04322096,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,4.6273845,2.459,2.735,0.495,0.305,1.429,1.705,1.282,0.711,0.649,1.096,1.113,1.612,0.739,332.7469553,370.0947226,66.98240866,41.27198917,193.3694181,230.7171854,173.4776725,96.21109608,87.82138024,148.308525,150.608931,218.1326116,1.22293,1.27608,0.69882,0.6103,0.99393,1.06132,0.95553,0.7816,0.75922,0.90384,0.90873,1.03923,Excellent,1,0.04322096,0.04322096,63731,ReachID_063731,43.22095992,9,Soda_Springs
65,3.067442479,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,1.206216588,14.124,10.45,4.282,2.72,37.239,68.441,51.926,28.757,18.814,16.967,13.486,13.526,25.566,55.24524759,40.87459908,16.74880701,10.63913009,145.6582962,267.7031996,203.1056872,112.4814206,73.58992412,66.36548541,52.74974576,52.90620355,0.9989,0.89682,0.67478,0.59633,1.46382,1.90462,1.68691,1.31564,1.11246,1.06953,0.98216,0.98322,Excellent,1,3.067442479,3.067442479,31323,ReachID_031323,3067.442479,9,Soda_Springs
66,8.74243679,1.78200699,1.784911848,2.440384347,3.292906447,5.459590276,8.934244746,10.27220359,8.994220036,7.458470385,4.621395708,2.63240795,1.615504241,5.490460057,7.967,6.67,2.046,0.689,8.263,14.48,12.826,8.313,6.355,6.866,5.924,6.762,6.802,117.1273155,98.0593943,30.07938842,10.12937371,121.4789768,212.8785651,188.5621876,122.2140547,93.42840341,100.9408997,87.09203176,99.41193767,1.258958182,1.176968182,0.768752727,0.554226364,1.218334545,1.545808182,1.49253,1.266907273,1.145850909,1.179293636,1.115814545,1.177696364,Excellent,1,8.74243679,8.74243679,89758,ReachID_089758,8742.43679,9,Soda_Springs
67,0.444918944,1.81690308,1.873822888,2.58205155,3.590312228,6.421808983,10.2862398,11.55046431,10.01472712,8.306719975,5.293842579,2.83296925,1.680236217,3.820920696,7.967,6.67,2.046,0.689,8.263,14.48,12.826,8.313,6.355,6.866,5.924,6.762,6.802,117.1273155,98.0593943,30.07938842,10.12937371,121.4789768,212.8785651,188.5621876,122.2140547,93.42840341,100.9408997,87.09203176,99.41193767,1.26571,1.17952,0.7735,0.56934,1.28444,1.62312,1.54111,1.28757,1.15742,1.19302,1.12634,1.18588,Excellent,1,0.444918944,0.444918944,13483,ReachID_013483,444.9189437,9,Soda_Springs
68,0.771104301,1.619366512,1.651982207,2.256363134,2.94855905,4.434443391,8.775665354,10.02237007,8.871607358,7.580909555,4.538708737,2.418321013,1.491681416,2.853051133,5.945,5.314,1.425,0.922,8.738,12.623,9.548,4.598,3.451,4.397,3.935,4.753,4.713,126.1404626,112.7519627,30.23551878,19.5629111,185.4020794,267.8336516,202.5885848,97.55994059,73.22300021,93.2951411,83.49246764,100.8487163,1.05207,1.00905,0.65671,0.58482,1.22082,1.41763,1.2648,0.95722,0.86552,0.942,0.90573,0.96874,Excellent,1,0.771104301,0.771104301,42755,ReachID_042755,771.104301,9,Soda_Springs
69,7.456969284,1.634134613,1.651420535,2.273043531,2.975758381,4.593356514,8.861050204,10.10926913,8.951228418,7.634315558,4.575443531,2.45178043,1.498584823,1.327617109,5.945,5.314,1.425,0.922,8.738,12.623,9.548,4.598,3.451,4.397,3.935,4.753,4.713,126.1404626,112.7519627,30.23551878,19.5629111,185.4020794,267.8336516,202.5885848,97.55994059,73.22300021,93.2951411,83.49246764,100.8487163,1.05207,1.00905,0.65671,0.58482,1.22082,1.41763,1.2648,0.95722,0.86552,0.942,0.90573,0.96874,Excellent,1,7.456969284,7.456969284,27074,ReachID_027074,7456.969284,9,Soda_Springs
70,1.816055181,1.733996074,1.861895408,2.491685165,3.496540935,6.473834801,10.00502197,11.08524761,10.0232859,8.338799486,5.408955292,2.818939544,1.673525354,1.266481341,5.945,5.314,1.425,0.922,8.738,12.623,9.548,4.598,3.451,4.397,3.935,4.753,4.713,126.1404626,112.7519627,30.23551878,19.5629111,185.4020794,267.8336516,202.5885848,97.55994059,73.22300021,93.2951411,83.49246764,100.8487163,1.05207,1.00905,0.65671,0.58482,1.22082,1.41763,1.2648,0.95722,0.86552,0.942,0.90573,0.96874,Excellent,1,1.816055181,1.816055181,52863,ReachID_052863,1816.055181,9,Soda_Springs
71,2.469113859,1.769796005,1.753324353,2.389748715,3.190031081,5.130626134,8.460579097,9.815797765,8.630716879,7.157117551,4.388237042,2.561145625,1.592039587,16.15964361,6.433,5.731,1.645,0.501,3.715,6.781,6.751,5.266,4.591,4.925,4.401,5.242,3.936,163.4400407,145.6046748,41.79369919,12.72865854,94.3851626,172.2815041,171.5193089,133.7906504,116.6412602,125.1270325,111.8140244,133.1808943,1.48662,1.4165,0.87953,0.61218,1.18865,1.52004,1.51719,1.36781,1.29339,1.33081,1.27153,1.36524,Poor,0.1,2.469113859,0.246911386,81679,ReachID_081679,2469.113859,9,Soda_Springs
72,0.966906997,1.617927953,1.633047937,2.25507661,2.909218754,4.512627261,8.084933152,9.760914823,8.352470861,6.84793775,4.105121778,2.357161902,1.467459021,2.27529639,16.681,12.012,5.419,1.816,21.485,55.338,48.17,38.012,28.071,21.934,17.128,16.604,28.856,57.80773496,41.62739118,18.77945661,6.293318547,74.45591905,191.7729415,166.9323538,131.7299695,97.27959523,76.01192126,59.35680621,57.54089271,1.08835,0.96355,0.73771,0.54864,1.20054,1.7828,1.67809,1.51623,1.33664,1.21039,1.09938,1.08644,Excellent,1,0.966906997,0.966906997,73756,ReachID_073756,966.9069972,9,Soda_Springs
73,2.73961342,1.617927953,1.633047937,2.25507661,2.909218754,4.512627261,8.084933152,9.760914823,8.352470861,6.84793775,4.105121778,2.357161902,1.467459021,14.2355851,4.616,4.297,0.965,0.18,1.339,2.563,2.995,2.717,2.43,2.885,2.719,3.496,1.813,254.605626,237.0104799,53.22669608,9.928295643,73.85548814,141.3678985,165.1958081,149.862107,134.0319912,159.1285163,149.9724214,192.8295643,1.48597,1.44203,0.82131,0.51868,0.91875,1.17,1.24429,1.19711,1.14596,1.22588,1.19746,1.32441,Poor,0.1,2.73961342,0.273961342,85450,ReachID_085450,2739.61342,9,Soda_Springs
74,2.405415232,1.617927953,1.633047937,2.25507661,2.909218754,4.512627261,8.084933152,9.760914823,8.352470861,6.84793775,4.105121778,2.357161902,1.467459021,1.704487419,15.856,11.822,6.537,5.296,35.662,89.335,62.1,39.128,28.49,22.542,17.319,16.074,33.694,47.05882353,35.08636553,19.40108031,15.71793198,105.8408025,265.136226,184.3058111,116.1275004,84.55511367,66.90211907,51.40084288,47.705823,0.9972,0.89777,0.73868,0.69317,1.3677,2.0334,1.7305,1.42118,1.24864,1.1387,1.03026,1.00222,Excellent,1,2.405415232,2.405415232,96074,ReachID_096074,2405.415232,9,Soda_Springs
75,0.13904317,1.616529625,1.665646765,2.258803278,2.960316667,4.434774327,8.788427731,10.02664871,8.884778635,7.589227296,4.562006671,2.418989634,1.497384337,1.438402185,4.879,4.608,1.15,0.502,3.697,5.006,4.935,2.983,2.568,3.236,2.983,3.789,2.574,189.5493395,179.020979,44.67754468,19.5027195,143.6285936,194.4832945,191.7249417,115.8896659,99.76689977,125.7187257,115.8896659,147.2027972,1.22159,1.1943,0.73232,0.58137,1.09651,1.23414,1.22715,1.01163,0.95786,1.0427,1.01163,1.10686,Excellent,1,0.13904317,0.13904317,56948,ReachID_056948,139.0431703,9,Soda_Springs
76,1.611981762,1.616529625,1.665646765,2.258803278,2.960316667,4.434774327,8.788427731,10.02664871,8.884778635,7.589227296,4.562006671,2.418989634,1.497384337,3.28787839,5.744,5.235,1.376,0.829,5.772,7.936,7.369,4.196,3.438,4.191,3.782,4.606,3.769,152.4011674,138.896259,36.50835765,21.9952242,153.14407,210.5598302,195.516052,111.3292651,91.21782966,111.1966039,100.3449191,122.2074821,1.22159,1.1943,0.73232,0.58137,1.09651,1.23414,1.22715,1.01163,0.95786,1.0427,1.01163,1.10686,Excellent,1,1.611981762,1.611981762,76473,ReachID_076473,1611.981762,9,Soda_Springs
77,0.530798964,1.624525214,1.63219016,2.252364502,2.928784091,4.434171501,8.754429612,10.01522974,8.84891296,7.566603866,4.498593013,2.417647464,1.482091197,2.260742921,14.726,10.782,4.52,2.973,40.999,76.259,57.063,31.305,20.229,18.059,14.264,14.194,27.97,52.64926707,38.54844476,16.16017161,10.62924562,146.5820522,272.6456918,204.0150161,111.9234895,72.32391848,64.56560601,50.99749732,50.74722917,1.00467,0.89844,0.68027,0.6061,1.50764,1.97573,1.73778,1.34759,1.13253,1.08434,0.99298,0.99119,Excellent,1,0.530798964,0.530798964,46324,ReachID_046324,530.7989637,9,Soda_Springs
78,2.148460867,1.616529625,1.665646765,2.258803278,2.960316667,4.434774327,8.788427731,10.02664871,8.884778635,7.589227296,4.562006671,2.418989634,1.497384337,5.631938746,3.112,3.073,0.561,0.401,1.806,2.209,2.086,1.117,0.99,1.559,1.53,2.168,1.078,288.6827458,285.0649351,52.04081633,37.19851577,167.5324675,204.9165121,193.5064935,103.6178108,91.83673469,144.619666,141.9294991,201.1131725,1.30346,1.29682,0.70902,0.6436,1.05375,1.1379,1.11304,0.88591,0.85006,0.99776,0.99092,1.12968,Excellent,1,2.148460867,2.148460867,51741,ReachID_051741,2148.460867,9,Soda_Springs
